filename,width,height,class,xmin,ymin,xmax,ymax
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,105,271,124,294
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,110,220,117,225
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,109,146,113,153
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,101,192,109,196
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,95,63,107,83
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,91,117,100,131
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,75,156,84,167
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,71,215,82,226
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,62,265,82,285
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,68,294,76,306
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,54,214,72,234
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,36,192,56,217
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,43,127,51,140
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,39,121,43,128
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,31,145,37,150
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,27,125,31,133
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,10,135,21,143
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,9,161,21,175
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,8,131,15,136
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,0,276,11,290
af2ffad5e837373d_jpg.rf.7d119a5185109183aae759591b25f32c.jpg,320,320,Bird,2,120,5,126
6f617c67c3d6ec02_jpg.rf.77832718d783803599f7c251d74602ab.jpg,320,320,Apple,159,28,304,245
6f617c67c3d6ec02_jpg.rf.77832718d783803599f7c251d74602ab.jpg,320,320,Apple,11,15,154,232
b1034c8c79db5b8b_jpg.rf.7b469bd0d753989d25d69ce2d32d5bcd.jpg,320,320,Boat,93,0,320,279
b1034c8c79db5b8b_jpg.rf.7b469bd0d753989d25d69ce2d32d5bcd.jpg,320,320,Boat,130,145,183,175
b1034c8c79db5b8b_jpg.rf.7b469bd0d753989d25d69ce2d32d5bcd.jpg,320,320,Boat,26,50,120,206
adc9f48998fb590a_jpg.rf.76cb13460ce12f9b34205c633658133b.jpg,320,320,Boat,0,63,75,294
adc9f48998fb590a_jpg.rf.76cb13460ce12f9b34205c633658133b.jpg,320,320,Boat,209,14,312,306
adc9f48998fb590a_jpg.rf.76cb13460ce12f9b34205c633658133b.jpg,320,320,Boat,249,88,292,186
adc9f48998fb590a_jpg.rf.76cb13460ce12f9b34205c633658133b.jpg,320,320,Boat,109,56,218,178
adc9f48998fb590a_jpg.rf.76cb13460ce12f9b34205c633658133b.jpg,320,320,Boat,91,154,112,166
44c5f87e6496716d_jpg.rf.7b1c9dbe6c08ffd3d4e005976bd274ac.jpg,320,320,Apple,204,1,244,55
dca1e4c0653210e5_jpg.rf.761fc86c21804796845948f4763c3300.jpg,320,320,Bicycle,134,52,172,118
dca1e4c0653210e5_jpg.rf.761fc86c21804796845948f4763c3300.jpg,320,320,Bicycle,128,96,154,134
dca1e4c0653210e5_jpg.rf.761fc86c21804796845948f4763c3300.jpg,320,320,Bicycle,132,104,148,147
dca1e4c0653210e5_jpg.rf.761fc86c21804796845948f4763c3300.jpg,320,320,Bicycle,146,102,167,147
dca1e4c0653210e5_jpg.rf.761fc86c21804796845948f4763c3300.jpg,320,320,Bicycle,161,97,179,145
dca1e4c0653210e5_jpg.rf.761fc86c21804796845948f4763c3300.jpg,320,320,Bicycle,162,23,186,129
83cf6874459e80db_jpg.rf.7ce8873ce6ff92eadcbe5449b4026bd8.jpg,320,320,Person,76,54,245,176
67d1f933fb3a566c_jpg.rf.75fc62831e3f81e597d8c9f8f18690a5.jpg,320,320,Boat,35,173,320,302
67d1f933fb3a566c_jpg.rf.75fc62831e3f81e597d8c9f8f18690a5.jpg,320,320,Boat,132,174,142,181
715a96c8ff5a1726_jpg.rf.78a60df895792f11f5ee7687c8efff0a.jpg,320,320,Boat,256,82,290,99
ac48ce2bf431e9d4_jpg.rf.7d76b9b572d8008eb087fcc1aba9e4cd.jpg,320,320,Apple,95,54,254,253
4a8c410d62680f6c_jpg.rf.7e866c1962614dc7d5bd65c69e793ad3.jpg,320,320,Bird,94,187,254,291
4a8c410d62680f6c_jpg.rf.7e866c1962614dc7d5bd65c69e793ad3.jpg,320,320,Bird,90,52,257,139
630c8afd6a867e93_jpg.rf.7d1b1312bb6dfb319d3a2abcff6744bc.jpg,320,320,Boat,93,58,292,283
630c8afd6a867e93_jpg.rf.7d1b1312bb6dfb319d3a2abcff6744bc.jpg,320,320,Boat,12,66,82,147
630c8afd6a867e93_jpg.rf.7d1b1312bb6dfb319d3a2abcff6744bc.jpg,320,320,Boat,55,24,152,164
6ae5cab5b8555fd6_jpg.rf.7d7e5ae59d05eea78eb2c558e660bffc.jpg,320,320,Bird,157,153,179,185
f6118775606f3cd6_jpg.rf.7cee256a5d875cabb676809fe5a66a04.jpg,320,320,Bird,54,161,98,231
a3a532648106a488_jpg.rf.7dfbed7b0df6d95c204c56847dfee33e.jpg,320,320,Bird,27,26,227,294
421ad16084ad9d0f_jpg.rf.7f63f83e66576dbd57f149abcc4903ae.jpg,320,320,Bicycle,164,63,283,319
b0a5d6b76a76e150_jpg.rf.802bb1f09c0d96d2fd5249e3f09d1082.jpg,320,320,Boat,215,147,246,238
b0a5d6b76a76e150_jpg.rf.802bb1f09c0d96d2fd5249e3f09d1082.jpg,320,320,Boat,12,164,27,192
b0a5d6b76a76e150_jpg.rf.802bb1f09c0d96d2fd5249e3f09d1082.jpg,320,320,Boat,27,176,35,193
684bd1a181345195_jpg.rf.8053b44a48788c47fc82c4d166d9887b.jpg,320,320,Bicycle,219,244,238,296
684bd1a181345195_jpg.rf.8053b44a48788c47fc82c4d166d9887b.jpg,320,320,Person,104,203,125,287
684bd1a181345195_jpg.rf.8053b44a48788c47fc82c4d166d9887b.jpg,320,320,Bicycle,108,236,128,291
684bd1a181345195_jpg.rf.8053b44a48788c47fc82c4d166d9887b.jpg,320,320,Person,217,215,239,282
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Boat,77,147,210,255
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Boat,0,107,24,192
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Person,25,132,43,200
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Person,41,129,59,200
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Person,59,128,79,189
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Person,72,126,87,150
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Person,76,128,93,189
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Person,79,129,107,188
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Person,88,131,115,191
ec5ea09c9ac1dec8_jpg.rf.8076b0e4aac48aa598effaa966c04e9b.jpg,320,320,Person,109,139,131,176
4dceff7f1391e952_jpg.rf.7f3e67d6bd3ee835bb80aabaacf82b3a.jpg,320,320,Bicycle,31,42,222,312
4dceff7f1391e952_jpg.rf.7f3e67d6bd3ee835bb80aabaacf82b3a.jpg,320,320,Person,0,217,40,320
4dceff7f1391e952_jpg.rf.7f3e67d6bd3ee835bb80aabaacf82b3a.jpg,320,320,Person,6,218,41,320
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Boat,111,69,308,215
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Person,219,143,255,233
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Boat,22,138,135,177
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Person,31,164,50,203
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Person,60,160,70,187
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Person,85,159,105,200
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Person,85,157,105,199
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Person,160,121,180,170
59be7f7aa66d5995_jpg.rf.82b3efcd2db8e32d051c04174bb078bf.jpg,320,320,Person,180,126,205,187
1def31ed279a7c24_jpg.rf.853ea5375aee1487cbfaf31f158a3d61.jpg,320,320,Person,85,93,151,237
1def31ed279a7c24_jpg.rf.853ea5375aee1487cbfaf31f158a3d61.jpg,320,320,Person,136,78,212,244
fc5482d6ca85581d_jpg.rf.85c99068f9169af33fbf807c892ae337.jpg,320,320,Bird,70,189,274,291
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,11,113,36,208
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,35,122,63,193
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,39,0,119,154
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,61,188,76,207
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,62,210,97,265
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,87,185,96,201
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,97,1,170,149
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,99,216,124,251
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,101,156,126,181
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,101,105,147,182
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,141,125,163,169
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,144,207,167,244
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,147,146,166,166
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,152,154,172,194
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,156,168,168,193
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,167,156,184,192
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,167,135,196,169
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,167,11,225,150
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,186,171,197,183
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,200,150,219,171
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,204,168,217,184
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,217,26,260,149
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,223,172,236,188
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,239,150,254,167
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,242,36,294,146
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,264,44,302,142
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,266,100,293,141
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,277,142,297,169
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,287,47,308,138
4200b94a3ae34d86_jpg.rf.816ae28ef001b0c953233deb069b4615.jpg,320,320,Person,301,51,320,147
b71ab745a68b6c27_jpg.rf.842dc0412842e54a9a524a655d49ab0f.jpg,320,320,Bird,47,47,270,234
8ed47943d9b72499_jpg.rf.82404d5478e5c6d2018b94390364a9f3.jpg,320,320,Boat,65,23,84,35
da9a535a7e2f2e96_jpg.rf.82d4104f70733d26f17d565b22535d7f.jpg,320,320,Person,95,16,132,82
e78838f82dc7b6cf_jpg.rf.85b7d9accb762859a348edf8045965af.jpg,320,320,Boat,18,175,294,280
56ef7bcbc9a1a22b_jpg.rf.86e5a3b1f5a94cb431c2944446336802.jpg,320,320,Person,163,98,193,166
cfcf1556d301b653_jpg.rf.862e502659072f89b070d24bfcc7a155.jpg,320,320,Bicycle,233,156,290,199
cfcf1556d301b653_jpg.rf.862e502659072f89b070d24bfcc7a155.jpg,320,320,Bicycle,215,158,259,228
cfcf1556d301b653_jpg.rf.862e502659072f89b070d24bfcc7a155.jpg,320,320,Bicycle,39,1,244,172
cfcf1556d301b653_jpg.rf.862e502659072f89b070d24bfcc7a155.jpg,320,320,Bicycle,6,69,42,123
cfcf1556d301b653_jpg.rf.862e502659072f89b070d24bfcc7a155.jpg,320,320,Person,44,1,222,316
cfcf1556d301b653_jpg.rf.862e502659072f89b070d24bfcc7a155.jpg,320,320,Person,0,25,45,224
654f9a6d56580212_jpg.rf.8361f59fd1d5a5648f378e4e8952301f.jpg,320,320,Boat,19,98,261,157
654f9a6d56580212_jpg.rf.8361f59fd1d5a5648f378e4e8952301f.jpg,320,320,Person,51,111,68,145
654f9a6d56580212_jpg.rf.8361f59fd1d5a5648f378e4e8952301f.jpg,320,320,Person,201,120,213,147
654f9a6d56580212_jpg.rf.8361f59fd1d5a5648f378e4e8952301f.jpg,320,320,Person,232,123,247,141
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,158,196,174,249
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Bicycle,187,212,202,231
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Bicycle,159,198,171,228
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Bicycle,128,218,133,233
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,204,215,217,246
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,191,217,201,242
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,169,220,178,250
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,145,220,152,251
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,119,220,128,248
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,102,219,112,249
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,91,220,103,245
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,94,225,101,243
41b77497d9294fbc_jpg.rf.85cbcb7cc8decc57e0d28f9a55bd29f8.jpg,320,320,Person,35,236,43,264
0f507f2951add07a_jpg.rf.89e7afc4d5f03beb08487ec47bd245b4.jpg,320,320,Bird,134,149,157,171
db9213485acfded6_jpg.rf.81ade88d270183d2b4e6efbe4e3abb4f.jpg,320,320,Bird,100,87,230,236
3d0f0a22f72bd435_jpg.rf.7dea991339c86647901a713abf3c94a4.jpg,320,320,Bicycle,114,156,218,280
3d0f0a22f72bd435_jpg.rf.7dea991339c86647901a713abf3c94a4.jpg,320,320,Person,102,51,214,271
3d0f0a22f72bd435_jpg.rf.7dea991339c86647901a713abf3c94a4.jpg,320,320,Bicycle,278,181,319,259
4a81da9f46405292_jpg.rf.8a1612966e27fbff2b894aa098908706.jpg,320,320,Boat,112,59,269,273
4a81da9f46405292_jpg.rf.8a1612966e27fbff2b894aa098908706.jpg,320,320,Boat,240,95,320,223
4a81da9f46405292_jpg.rf.8a1612966e27fbff2b894aa098908706.jpg,320,320,Boat,231,147,254,212
4a81da9f46405292_jpg.rf.8a1612966e27fbff2b894aa098908706.jpg,320,320,Boat,90,136,142,218
4a81da9f46405292_jpg.rf.8a1612966e27fbff2b894aa098908706.jpg,320,320,Boat,37,139,79,212
4a81da9f46405292_jpg.rf.8a1612966e27fbff2b894aa098908706.jpg,320,320,Boat,2,176,18,197
7fc22c6fb981184c_jpg.rf.8885f1f680c710377215a519466b5d11.jpg,320,320,Apple,62,8,234,235
8ef2cf6206b04b43_jpg.rf.8965fe75fd0c5a162efc90df49df802d.jpg,320,320,Boat,16,209,141,242
8ef2cf6206b04b43_jpg.rf.8965fe75fd0c5a162efc90df49df802d.jpg,320,320,Boat,200,212,297,235
13a70b57b0ef53ec_jpg.rf.865db598264d1ef34c9621ca35aa5397.jpg,320,320,Bicycle,90,58,254,278
a1d51d3864baa758_jpg.rf.8c2da0a09129f233e6db752e68ccc588.jpg,320,320,Apple,103,100,203,229
b2e0b0e6a607b706_jpg.rf.8921b061eeb8fa29757b68153be78d24.jpg,320,320,Apple,216,209,315,316
b2e0b0e6a607b706_jpg.rf.8921b061eeb8fa29757b68153be78d24.jpg,320,320,Apple,183,218,223,312
41644f3d8ed73b29_jpg.rf.8c9687aad88e3e9243043faf91318eca.jpg,320,320,Bird,59,14,109,59
53ded67d78855550_jpg.rf.8b744650e9b656d1bc8a6875882f8b3b.jpg,320,320,Bird,55,55,282,299
9c56a82246babea7_jpg.rf.8b67fa557923d69ce8d9af54ea6d4353.jpg,320,320,Boat,93,62,232,250
9c56a82246babea7_jpg.rf.8b67fa557923d69ce8d9af54ea6d4353.jpg,320,320,Boat,25,1,101,78
9c56a82246babea7_jpg.rf.8b67fa557923d69ce8d9af54ea6d4353.jpg,320,320,Boat,40,138,63,155
3d015b7a61c62b46_jpg.rf.8da9de6892886da7b43d7732569c43b0.jpg,320,320,Bicycle,150,26,224,147
3d015b7a61c62b46_jpg.rf.8da9de6892886da7b43d7732569c43b0.jpg,320,320,Bicycle,289,132,320,163
e0c30efd5f47287c_jpg.rf.8a37aa8cec1df607fcbad15cd11ea3b8.jpg,320,320,Person,133,38,260,267
b56e0a0f8a85a7e6_jpg.rf.8e4c1662f044a79db7c40a06abb8d2fb.jpg,320,320,Bird,97,50,309,250
bcfd25a9e8baf9bc_jpg.rf.8776d45a8e426af1e0ffe8f4eac3329a.jpg,320,320,Boat,55,119,290,221
be57f2ce1750cc37_jpg.rf.8ac5a9ad809644f045bae7d945e8291a.jpg,320,320,Bird,138,132,182,189
179920d870d0b4f2_jpg.rf.82fd53274a0a1739af03f04ca9fa5967.jpg,320,320,Bicycle,0,173,299,320
179920d870d0b4f2_jpg.rf.82fd53274a0a1739af03f04ca9fa5967.jpg,320,320,Bicycle,147,222,179,320
a97d65d7d9dd6ea1_jpg.rf.90f41fd1826dad1f4e6de78e8083479c.jpg,320,320,Bird,134,40,219,213
2df2bcd075f8d453_jpg.rf.8d7beb9c0344914eb5cdd35f42163e18.jpg,320,320,Apple,107,124,158,193
6f745de514b1bd63_jpg.rf.90b25db64118ce7501bcaeb762d9b1bc.jpg,320,320,Apple,46,18,238,309
66cd76efaa671ba9_jpg.rf.89c2d3fae9f7af0fcdd66acb1f8d392b.jpg,320,320,Bird,73,130,226,320
727cfb2beaf3ffdc_jpg.rf.91b40e7f7dc969033227d23f23a82da1.jpg,320,320,Bird,140,10,178,42
727cfb2beaf3ffdc_jpg.rf.91b40e7f7dc969033227d23f23a82da1.jpg,320,320,Bird,181,14,212,44
a4cd888a6dff0ee8_jpg.rf.9050c74ac6bdaa45594caf4d6978d8da.jpg,320,320,Bicycle,17,0,310,318
6193372e94fec1da_jpg.rf.90d45264ff93ff4ec8ba0ff8d0eeb8f2.jpg,320,320,Apple,91,102,175,211
68d61fe203de3744_jpg.rf.90bcbe42d956156d4463e09d33375c5e.jpg,320,320,Bicycle,91,124,205,259
68d61fe203de3744_jpg.rf.90bcbe42d956156d4463e09d33375c5e.jpg,320,320,Person,88,54,209,248
68d61fe203de3744_jpg.rf.90bcbe42d956156d4463e09d33375c5e.jpg,320,320,Bicycle,7,196,34,251
68d61fe203de3744_jpg.rf.90bcbe42d956156d4463e09d33375c5e.jpg,320,320,Person,50,236,75,248
68d61fe203de3744_jpg.rf.90bcbe42d956156d4463e09d33375c5e.jpg,320,320,Person,2,154,41,244
c171fa4ac2a6280d_jpg.rf.8ea1f95f52ade09442fd9d537ea5dd14.jpg,320,320,Person,15,31,124,265
c171fa4ac2a6280d_jpg.rf.8ea1f95f52ade09442fd9d537ea5dd14.jpg,320,320,Person,145,47,276,235
0d46a81b0002742c_jpg.rf.8ae8d2d7573994a505f0b8cd1f77a5ea.jpg,320,320,Person,40,2,256,202
0d46a81b0002742c_jpg.rf.8ae8d2d7573994a505f0b8cd1f77a5ea.jpg,320,320,Person,236,23,270,117
d5b3fa061f3fdb38_jpg.rf.8d0763cb7323a108229cfd10c2d4b373.jpg,320,320,Bicycle,119,214,198,282
992c9fe99f341b6a_jpg.rf.9288e9a932f83146e4f6509ef880688e.jpg,320,320,Bird,23,19,256,311
f6320eeddbb567fe_jpg.rf.8f469e3aa88c6598f8c0c67f4a28cb53.jpg,320,320,Boat,154,226,161,233
f6320eeddbb567fe_jpg.rf.8f469e3aa88c6598f8c0c67f4a28cb53.jpg,320,320,Boat,0,192,149,272
24e428eee873e180_jpg.rf.8d4afc51d7bf9da6d7afa1c53735b0cd.jpg,320,320,Bicycle,37,123,314,308
24e428eee873e180_jpg.rf.8d4afc51d7bf9da6d7afa1c53735b0cd.jpg,320,320,Bicycle,297,252,319,319
01ba9f7d4fa4a903_jpg.rf.95fcfc9a59c7924823ae451cf0cec099.jpg,320,320,Bird,114,8,184,95
01ba9f7d4fa4a903_jpg.rf.95fcfc9a59c7924823ae451cf0cec099.jpg,320,320,Bird,195,113,308,214
cf365ebd6e695ce7_jpg.rf.93fa4d6cabc97fa2e7313e6be46bade3.jpg,320,320,Apple,95,0,170,109
cf365ebd6e695ce7_jpg.rf.93fa4d6cabc97fa2e7313e6be46bade3.jpg,320,320,Apple,95,0,320,301
ce232451b1e69e04_jpg.rf.968d07c7cdfd25d255691ea1a4396412.jpg,320,320,Bird,271,97,316,208
ce232451b1e69e04_jpg.rf.968d07c7cdfd25d255691ea1a4396412.jpg,320,320,Bird,31,75,320,214
c3cba6409ffc381a_jpg.rf.98f827c2da39fe8fc50e6361e063033a.jpg,320,320,Person,198,45,229,125
c3cba6409ffc381a_jpg.rf.98f827c2da39fe8fc50e6361e063033a.jpg,320,320,Person,159,34,204,129
c3cba6409ffc381a_jpg.rf.98f827c2da39fe8fc50e6361e063033a.jpg,320,320,Person,114,33,142,81
c3cba6409ffc381a_jpg.rf.98f827c2da39fe8fc50e6361e063033a.jpg,320,320,Person,117,84,134,129
894f02ec76190cf4_jpg.rf.9b3a61b372ccc10b077fefae68499549.jpg,320,320,Bicycle,31,176,140,287
894f02ec76190cf4_jpg.rf.9b3a61b372ccc10b077fefae68499549.jpg,320,320,Person,35,109,144,236
894f02ec76190cf4_jpg.rf.9b3a61b372ccc10b077fefae68499549.jpg,320,320,Person,210,104,264,201
f0124537fb46411f_jpg.rf.9a72bc75a9b8436ef2b8750f4e8ca4cf.jpg,320,320,Person,20,0,320,320
88a5bdc4d5d9db2c_jpg.rf.9b4d043ce18fc6665fa93d315c69d78f.jpg,320,320,Apple,32,100,116,203
8f6b540aff4eb607_jpg.rf.95e14f73edda36c7e2014c4fdd3cd2a0.jpg,320,320,Bird,0,0,312,319
cac550631e35c126_jpg.rf.9c0ed1ecf8401a574bbaa50bc2563f30.jpg,320,320,Apple,90,91,155,169
31b7d4f480de6afa_jpg.rf.97fcb4b9f6e7f25dbf23bb3bd86d8a40.jpg,320,320,Bicycle,160,22,259,122
31b7d4f480de6afa_jpg.rf.97fcb4b9f6e7f25dbf23bb3bd86d8a40.jpg,320,320,Bicycle,166,29,256,114
23e40fce8a3d5da1_jpg.rf.9abd250bffcd52e9aa73c89172312517.jpg,320,320,Boat,16,85,182,181
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,0,189,62,268
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,0,46,62,137
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,5,134,48,185
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,5,266,54,320
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,5,0,53,52
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,31,96,101,185
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,36,232,105,320
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,48,0,97,51
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,49,29,99,53
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,61,80,104,140
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,62,210,102,258
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,90,0,103,8
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,102,0,155,28
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,104,187,165,271
1d8da2aceb621bd2_jpg.rf.9cf0e4b2c8c95fbef6ec30ffab91977e.jpg,320,320,Apple,106,24,164,98
